UsageData 2026-05-06,,,,,,,,,
,,,,,,,,,
ApplicationName,Functionality,cadTool,ProductLine,Status,Region,StartDate,StopDate,isProd,isVDI
BBB,EXECUTION,NX,SEALING,Success,NA,3/7/2025,3/7/2025,FALSE,FALSE
BBB,EXECUTION,NX,SEALING,Success,NA,3/7/2025,3/7/2025,FALSE,FALSE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,3/7/2025,3/7/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,EU,3/7/2025,3/7/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,3/7/2025,3/7/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,3/7/2025,3/7/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,Not Available,Success,NA,3/7/2025,3/7/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,Not Available,Success,NA,3/7/2025,3/7/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,3/8/2025,3/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,3/8/2025,3/8/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,3/8/2025,3/8/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,Not Available,Success,NA,3/8/2025,3/8/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,Not Available,Success,NA,3/8/2025,3/8/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/11/2025,3/11/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/11/2025,3/11/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/11/2025,3/11/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/11/2025,3/11/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/11/2025,3/11/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/11/2025,3/11/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/12/2025,3/12/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/17/2025,3/17/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/17/2025,3/17/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,SEALING,Success,NA,3/18/2025,3/18/2025,TRUE,TRUE
FILE ORG,REFSET,NX,FLUIDS,Success,NA,3/19/2025,3/19/2025,TRUE,TRUE
FILE ORG,REFSET,NX,FLUIDS,Success,NA,3/19/2025,3/19/2025,TRUE,TRUE
FILE ORG,REFSET,NX,FLUIDS,Success,NA,3/19/2025,3/19/2025,TRUE,TRUE
FILE ORG,LAYER,NX,FLUIDS,Success,NA,3/19/2025,3/19/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,3/19/2025,3/19/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/22/2025,3/22/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,3/24/2025,3/24/2025,FALSE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,3/24/2025,3/24/2025,FALSE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,3/24/2025,3/24/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,3/24/2025,3/24/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,3/24/2025,3/24/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Failed,NA,3/24/2025,3/24/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/24/2025,3/24/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Failed,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
FILE ORG,REFSET,NX,Not Available,Success,NA,3/25/2025,3/25/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,3/26/2025,3/26/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,3/26/2025,3/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,3/26/2025,3/26/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,3/26/2025,3/26/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,3/28/2025,3/28/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,3/28/2025,3/28/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,3/28/2025,3/28/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,3/28/2025,3/28/2025,TRUE,FALSE
FILE ORG,LAYER,NX,SEALING,Success,NA,4/1/2025,4/1/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/1/2025,4/1/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,EU,4/4/2025,4/4/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,EU,4/4/2025,4/4/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,4/4/2025,4/4/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/4/2025,4/4/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/4/2025,4/4/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,4/7/2025,4/7/2025,FALSE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/7/2025,4/7/2025,FALSE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/7/2025,4/7/2025,TRUE,FALSE
FILE ORG,LAYER,NX,SEALING,Success,NA,4/7/2025,4/7/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/7/2025,4/7/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/7/2025,4/7/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/7/2025,4/7/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/7/2025,4/7/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/7/2025,4/7/2025,TRUE,FALSE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/7/2025,4/7/2025,TRUE,FALSE
FILE ORG,LAYER,NX,SEALING,Success,NA,4/8/2025,4/8/2025,TRUE,FALSE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/9/2025,4/9/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/9/2025,4/9/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/9/2025,4/9/2025,TRUE,TRUE
SMART CVT,INNER VOLUME SURFACE,CATIA,FLUIDS,Success,NA,4/9/2025,4/9/2025,TRUE,TRUE
SMART CVT,INNER VOLUME SURFACE,CATIA,FLUIDS,Success,NA,4/9/2025,4/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/9/2025,4/9/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,CATIA,FLUIDS,Success,EU,4/9/2025,4/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/9/2025,4/9/2025,TRUE,TRUE
NOTES UTILITY,NOTES PLACEMENT,CATIA,FLUIDS,Success,EU,4/9/2025,4/9/2025,TRUE,TRUE
DESIGN TOOLKIT,SEAL CREATOR EXTRUSION,CATIA,SEALING,Success,EU,4/9/2025,4/9/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,4/9/2025,4/9/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,4/9/2025,4/9/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,4/9/2025,4/9/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,4/9/2025,4/9/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,4/9/2025,4/9/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,4/9/2025,4/9/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,4/9/2025,4/9/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,4/9/2025,4/9/2025,TRUE,FALSE
FILE ORG,LAYER,NX,SEALING,Success,EU,4/10/2025,4/10/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,EU,4/10/2025,4/10/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,EU,4/10/2025,4/10/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,EU,4/10/2025,4/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,EU,4/10/2025,4/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,EU,4/10/2025,4/10/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,EU,4/10/2025,4/10/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,EU,4/10/2025,4/10/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,SEALING,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
SMART CVT,STICK MODEL,CATIA,FLUIDS,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,4/11/2025,4/11/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO UPDATE,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO UPDATE,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO UPDATE,CATIA,SEALING,Success,NA,4/12/2025,4/12/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/14/2025,4/14/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/14/2025,4/14/2025,TRUE,TRUE
SMART CVT,STICK MODEL,CATIA,FLUIDS,Success,NA,4/14/2025,4/14/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,SEALING,Success,NA,4/14/2025,4/14/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,4/22/2025,4/22/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,4/22/2025,4/22/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,4/22/2025,4/22/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,NX,SEALING,Success,NA,4/22/2025,4/22/2025,TRUE,TRUE
POINT CHART,TUBE,NX,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,DELETE,NX,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,DELETE,NX,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ NOTES,NX,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/5/2025,5/5/2025,FALSE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,5/5/2025,5/5/2025,FALSE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,EU,5/5/2025,5/5/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,EU,5/5/2025,5/5/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,EU,5/5/2025,5/5/2025,FALSE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
PIN SPACE-PLACE,PIN PLACEMENT,NX,SEALING,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,5/7/2025,5/7/2025,FALSE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
SMART CVT,INNER VOLUME SURFACE,NX,FLUIDS,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
SMART CVT,INNER VOLUME BODY,NX,FLUIDS,Success,NA,5/7/2025,5/7/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,EU,5/7/2025,5/7/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,EU,5/7/2025,5/7/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,EU,5/7/2025,5/7/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
FILE ORG,LAYER,NX,FLUIDS,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
FILE ORG,LAYER,NX,FLUIDS,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
POINT CHART,XYZ NOTES,NX,SEALING,Success,NA,5/8/2025,5/8/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/9/2025,5/9/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/9/2025,5/9/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,5/9/2025,5/9/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,5/9/2025,5/9/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,5/9/2025,5/9/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,5/9/2025,5/9/2025,TRUE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,5/9/2025,5/9/2025,TRUE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,5/9/2025,5/9/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,PIN PLACEMENT,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,PIN PLACEMENT,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,PIN PLACEMENT,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
POINT CHART,TUBE,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
POINT CHART,XYZ NOTES,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
POINT CHART,DELETE,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
POINT CHART,DELETE,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
SMART CVT,INNER VOLUME SURFACE,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
SMART CVT,INNER VOLUME BODY,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
SMART CVT,INNER VOLUME SURFACE,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
SMART CVT,INNER VOLUME BODY,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
SMART CVT,TRIM,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
SMART CVT,EXPORT EXCEL,NX,FLUIDS,Success,NA,5/12/2025,5/12/2025,TRUE,TRUE
